#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         737     1.15906    0.958992   0.0593929
         738     1.16652    0.959274   0.0593131
         739     1.17361    0.959564   0.0592336
         740     1.18049    0.959862   0.0591543
         741     1.18684    0.960169   0.0590752
         742      1.1938    0.960483   0.0589965
         743     1.20057    0.960807    0.058918
         744     1.20659    0.961137   0.0588397
         745     1.21347    0.961476   0.0587617
         746     1.21994    0.961822   0.0586839
         747     1.22521    0.962175   0.0586064
         748     1.22969    0.962532   0.0585292
         749     1.23381    0.962894   0.0584522
         750     1.23679     0.96326   0.0583754
         751     1.24003    0.963628   0.0582988
         752     1.24108    0.963997   0.0582224
         753     1.24256    0.964367   0.0581463
         754     1.24229    0.964736   0.0580703
         755     1.24195    0.965103   0.0579946
         756     1.24081    0.965468    0.057919
         757     1.23842    0.965828   0.0578436
         758     1.23551    0.966184   0.0577684
         759     1.23262    0.966535   0.0576934
         760     1.22834    0.966879   0.0576185
         761     1.22296    0.967216   0.0575438
         762     1.21777    0.967545   0.0574692
         763      1.2126    0.967866   0.0573948
         764     1.20726    0.968179   0.0573205
         765     1.20137    0.968484   0.0572464
         766     1.19524     0.96878   0.0571724
         767     1.18824    0.969066   0.0570986
         768     1.18141    0.969343   0.0570249
         769     1.17458     0.96961   0.0569514
         770     1.16806    0.969867    0.056878
         771     1.16168    0.970116   0.0568048
         772     1.15574    0.970357   0.0567317
         773     1.14933    0.970588   0.0566588
         774     1.14295    0.970811    0.056586
         775     1.13714    0.971025   0.0565134
         776     1.13191    0.971233    0.056441
         777     1.12704    0.971433   0.0563687
         778     1.12255    0.971628   0.0562965
         779     1.11844    0.971816   0.0562246
         780     1.11494    0.971999   0.0561528
         781     1.11134    0.972178   0.0560812
         782     1.10809    0.972352   0.0560098
         783     1.10542    0.972522   0.0559385
         784     1.10356    0.972689   0.0558674
         785     1.10175    0.972853   0.0557965
         786     1.09925    0.973014   0.0557257
         787     1.09867    0.973174   0.0556551
         788     1.09735    0.973331   0.0555847
         789     1.09596    0.973487   0.0555145
         790     1.09543    0.973641   0.0554444
         791     1.09428    0.973794   0.0553745
         792     1.09368    0.973945   0.0553048
         793     1.09358    0.974096   0.0552353
         794     1.09275    0.974245   0.0551659
         795     1.09089    0.974392   0.0550967
         796     1.08989    0.974537   0.0550277
         797     1.08995    0.974682   0.0549589
         798     1.08862    0.974825   0.0548902
         799     1.08683    0.974965   0.0548216
         800     1.08527    0.975103   0.0547533
         801     1.08318    0.975238   0.0546851
         802     1.08054    0.975369   0.0546171
         803     1.07757    0.975496   0.0545492
         804      1.0752     0.97562   0.0544815
         805     1.07223     0.97574    0.054414
         806     1.06841    0.975855   0.0543466
         807     1.06421    0.975965   0.0542793
         808     1.05966    0.976068   0.0542123
         809     1.05453    0.976165   0.0541453
         810     1.04955    0.976256   0.0540786
         811     1.04404    0.976339   0.0540119
         812     1.03851    0.976416   0.0539455
         813     1.03251    0.976485   0.0538792
         814      1.0261    0.976546    0.053813
         815     1.01978    0.976599    0.053747
         816     1.01288    0.976643   0.0536812
         817     1.00619     0.97668   0.0536155
         818     0.99973    0.976708   0.0535499
         819    0.993316    0.976728   0.0534846
         820    0.988187    0.976742   0.0534193
         821    0.981732    0.976748   0.0533543
         822    0.975437    0.976747   0.0532894
         823    0.970052    0.976738   0.0532246
         824    0.964881    0.976724     0.05316
         825    0.959222    0.976703   0.0530956
         826    0.953811    0.976675   0.0530313
         827    0.949861    0.976643   0.0529672
         828    0.943764    0.976603   0.0529032
         829    0.939134    0.976558   0.0528394
         830    0.935245    0.976508   0.0527758
         831    0.931845    0.976454   0.0527123
         832    0.928202    0.976396    0.052649
         833    0.924297    0.976334   0.0525858
         834    0.920597    0.976267   0.0525228
         835     0.91708    0.976196     0.05246
         836    0.913001     0.97612   0.0523973
         837    0.910018    0.976041   0.0523347
         838    0.906666    0.975959   0.0522723
         839    0.904129    0.975873   0.0522101
         840    0.902142    0.975785    0.052148
         841    0.900198    0.975695   0.0520861
         842      0.8978    0.975603   0.0520243
         843     0.89565    0.975508   0.0519627
         844    0.893727    0.975411   0.0519012
         845    0.891053    0.975311   0.0518399
         846    0.889058    0.975209   0.0517787
         847    0.887004    0.975105   0.0517177
         848    0.884644    0.974998   0.0516568
         849    0.882686     0.97489   0.0515961
         850    0.880162    0.974778   0.0515355
         851    0.878028    0.974665   0.0514751
         852    0.875077    0.974548   0.0514148
         853    0.872269    0.974428   0.0513546
         854    0.869362    0.974305   0.0512947
         855    0.866115    0.974178   0.0512348
         856    0.862539    0.974048   0.0511751
         857    0.859121    0.973914   0.0511156
         858    0.854426    0.973774   0.0510562
         859    0.850631    0.973631    0.050997
         860    0.846789    0.973484   0.0509379
         861    0.843153    0.973332    0.050879
         862    0.839504    0.973177   0.0508202
         863    0.836106    0.973018   0.0507615
         864    0.831782    0.972855    0.050703
         865    0.828968    0.972688   0.0506447
         866    0.826006    0.972519   0.0505865
         867    0.822448    0.972346   0.0505284
         868    0.819293     0.97217   0.0504705
         869    0.816095     0.97199   0.0504128
         870    0.813615    0.971808   0.0503552
         871    0.810929    0.971623   0.0502977
         872    0.808316    0.971436   0.0502404
         873     0.80726    0.971248   0.0501832
         874    0.805639    0.971058   0.0501261
         875    0.805413    0.970869   0.0500692
         876    0.805181     0.97068   0.0500124
         877    0.805219    0.970491   0.0499557
         878     0.80628    0.970304   0.0498992
         879    0.807677    0.970119   0.0498427
         880     0.80944    0.969937   0.0497864
         881    0.811594    0.969757   0.0497302
         882    0.814407    0.969581   0.0496742
         883     0.81958    0.969411   0.0496182
         884    0.824967    0.969248   0.0495623
         885     0.83034    0.969091   0.0495066
         886     0.83643    0.968941   0.0494509
         887    0.842522    0.968798   0.0493954
         888    0.849825    0.968664   0.0493399
         889    0.857616    0.968539   0.0492846
         890    0.865656    0.968424   0.0492294
         891    0.875381    0.968319   0.0491742
         892    0.884623    0.968226   0.0491192
         893    0.896023    0.968145   0.0490642
         894    0.908373    0.968078   0.0490094
         895    0.920703    0.968025   0.0489547
         896    0.932767    0.967986   0.0489001
         897    0.946005    0.967961   0.0488455
         898    0.961132    0.967953   0.0487912
         899    0.975983    0.967962   0.0487369
         900    0.992243    0.967989   0.0486827
         901     1.00847    0.968034   0.0486287
         902     1.02586    0.968098   0.0485749
         903     1.04347    0.968182   0.0485211
         904     1.06178    0.968285   0.0484676
         905     1.08105     0.96841   0.0484142
         906     1.10154    0.968557    0.048361
         907      1.1223    0.968726   0.0483079
         908     1.14334    0.968919   0.0482551
         909     1.16566    0.969135   0.0482025
         910     1.18879    0.969377   0.0481502
         911     1.21275    0.969644    0.048098
         912     1.23758    0.969938   0.0480462
         913     1.26353    0.970259   0.0479947
         914     1.28967    0.970609   0.0479434
         915      1.3172    0.970987   0.0478925
         916     1.34518    0.971396    0.047842
         917     1.37483    0.971836   0.0477918
         918     1.40519    0.972308   0.0477421
         919     1.43721    0.972814   0.0476928
